support,itemsets
0.3419354838709677,"frozenset({'dam', 'rfc', 'cam'})"
0.3032258064516129,"frozenset({'lcom3', 'dam', 'rfc'})"
0.3096774193548387,"frozenset({'dam', 'rfc', 'dit'})"
0.38064516129032255,"frozenset({'dam', 'rfc', 'ce'})"
0.36129032258064514,"frozenset({'lcom3', 'rfc', 'cam'})"
0.33548387096774196,"frozenset({'ca', 'rfc', 'cam'})"
0.3548387096774194,"frozenset({'rfc', 'cam', 'dit'})"
0.36774193548387096,"frozenset({'rfc', 'cam', 'amc'})"
0.3419354838709677,"frozenset({'cam', 'rfc', 'loc'})"
0.432258064516129,"frozenset({'rfc', 'cam', 'ce'})"
0.3096774193548387,"frozenset({'lcom3', 'ca', 'rfc'})"
0.3161290322580645,"frozenset({'lcom3', 'rfc', 'dit'})"
0.33548387096774196,"frozenset({'lcom3', 'rfc', 'amc'})"
0.3161290322580645,"frozenset({'lcom3', 'rfc', 'loc'})"
0.4064516129032258,"frozenset({'lcom3', 'rfc', 'ce'})"
0.32903225806451614,"frozenset({'npm', 'rfc', 'ce'})"
0.3548387096774194,"frozenset({'ca', 'rfc', 'amc'})"
0.4129032258064516,"frozenset({'ca', 'rfc', 'ce'})"
0.3096774193548387,"frozenset({'rfc', 'amc', 'dit'})"
0.3096774193548387,"frozenset({'rfc', 'loc', 'dit'})"
0.3935483870967742,"frozenset({'rfc', 'dit', 'ce'})"
0.3032258064516129,"frozenset({'cbm', 'rfc', 'loc'})"
0.36129032258064514,"frozenset({'cbm', 'rfc', 'ce'})"
0.3032258064516129,"frozenset({'rfc', 'loc', 'amc'})"
0.432258064516129,"frozenset({'rfc', 'amc', 'ce'})"
0.3935483870967742,"frozenset({'rfc', 'loc', 'ce'})"
0.3548387096774194,"frozenset({'rfc', 'lcom', 'ce'})"
0.32903225806451614,"frozenset({'max_cc', 'cbo', 'ce'})"
0.32903225806451614,"frozenset({'ic', 'cbo', 'ce'})"
0.33548387096774196,"frozenset({'dam', 'cbo', 'ce'})"
0.3032258064516129,"frozenset({'ca', 'cam', 'cbo'})"
0.3419354838709677,"frozenset({'cam', 'cbo', 'ce'})"
0.3419354838709677,"frozenset({'lcom3', 'cbo', 'ce'})"
0.3741935483870968,"frozenset({'ca', 'cbo', 'ce'})"
0.3419354838709677,"frozenset({'cbo', 'dit', 'ce'})"
0.3419354838709677,"frozenset({'cbm', 'cbo', 'ce'})"
0.33548387096774196,"frozenset({'cbo', 'amc', 'ce'})"
0.36774193548387096,"frozenset({'loc', 'cbo', 'ce'})"
0.36129032258064514,"frozenset({'lcom', 'cbo', 'ce'})"
0.3161290322580645,"frozenset({'max_cc', 'cam', 'ce'})"
0.3096774193548387,"frozenset({'lcom3', 'max_cc', 'ce'})"
0.3032258064516129,"frozenset({'max_cc', 'dit', 'ce'})"
0.3225806451612903,"frozenset({'max_cc', 'amc', 'ce'})"
0.3032258064516129,"frozenset({'max_cc', 'loc', 'ce'})"
0.3032258064516129,"frozenset({'lcom', 'max_cc', 'ce'})"
0.3032258064516129,"frozenset({'ic', 'amc', 'ce'})"
0.3419354838709677,"frozenset({'dam', 'cam', 'ce'})"
0.3225806451612903,"frozenset({'lcom3', 'dam', 'ce'})"
0.3032258064516129,"frozenset({'dam', 'amc', 'ce'})"
0.3032258064516129,"frozenset({'lcom3', 'cam', 'loc'})"
0.36774193548387096,"frozenset({'lcom3', 'cam', 'ce'})"
0.3225806451612903,"frozenset({'ca', 'cam', 'ce'})"
0.3032258064516129,"frozenset({'cam', 'dit', 'ce'})"
0.3032258064516129,"frozenset({'cbm', 'cam', 'ce'})"
0.3548387096774194,"frozenset({'cam', 'amc', 'ce'})"
0.3419354838709677,"frozenset({'cam', 'loc', 'ce'})"
0.3225806451612903,"frozenset({'lcom3', 'ca', 'ce'})"
0.32903225806451614,"frozenset({'lcom3', 'amc', 'ce'})"
0.3225806451612903,"frozenset({'lcom3', 'loc', 'ce'})"
0.3161290322580645,"frozenset({'lcom3', 'lcom', 'ce'})"
0.3225806451612903,"frozenset({'cbm', 'ca', 'ce'})"
0.32903225806451614,"frozenset({'ca', 'amc', 'ce'})"
0.3161290322580645,"frozenset({'ca', 'loc', 'ce'})"
0.3161290322580645,"frozenset({'ca', 'lcom', 'ce'})"
0.3032258064516129,"frozenset({'amc', 'dit', 'ce'})"
0.32903225806451614,"frozenset({'cbm', 'loc', 'ce'})"
0.3032258064516129,"frozenset({'loc', 'amc', 'ce'})"
0.3032258064516129,"frozenset({'avg_cc', 'rfc', 'amc', 'ce'})"
0.34838709677419355,"frozenset({'mfa', 'rfc', 'cbo', 'ce'})"
0.3032258064516129,"frozenset({'mfa', 'rfc', 'cam', 'ce'})"
0.3096774193548387,"frozenset({'mfa', 'ca', 'rfc', 'ce'})"
0.3161290322580645,"frozenset({'mfa', 'rfc', 'amc', 'ce'})"
0.3032258064516129,"frozenset({'rfc', 'cam', 'cbo', 'ce'})"
0.32903225806451614,"frozenset({'ca', 'rfc', 'cbo', 'ce'})"
0.3032258064516129,"frozenset({'rfc', 'cbo', 'dit', 'ce'})"
0.3161290322580645,"frozenset({'rfc', 'cbo', 'amc', 'ce'})"
0.3161290322580645,"frozenset({'rfc', 'loc', 'cbo', 'ce'})"
0.3096774193548387,"frozenset({'rfc', 'max_cc', 'amc', 'ce'})"
0.3032258064516129,"frozenset({'lcom3', 'rfc', 'cam', 'ce'})"
0.33548387096774196,"frozenset({'rfc', 'cam', 'amc', 'ce'})"
0.3096774193548387,"frozenset({'lcom3', 'rfc', 'amc', 'ce'})"
0.32903225806451614,"frozenset({'ca', 'rfc', 'amc', 'ce'})"
